PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Rush Green & Crowlands,E05013980,Havering,0,0,1,3,3,5,1,1,1,3,4,4,1,4,4,1,3,4,0,0,2,2,2,1
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Rush Green & Crowlands,E05013980,Havering,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,1,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Rush Green & Crowlands,E05013980,Havering,0,0,1,1,0,0,2,0,0,1,2,1,0,4,0,2,1,1,3,2,0,0,0,1
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Rush Green & Crowlands,E05013980,Havering,1,4,2,2,3,2,2,2,1,1,6,3,4,4,3,3,0,4,7,5,3,1,2,6
SEXUAL OFFENCES,RAPE,Rush Green & Crowlands,E05013980,Havering,1,0,0,2,1,1,1,2,0,0,3,0,2,1,0,0,1,0,1,3,1,3,0,0
THEFT,BICYCLE THEFT,Rush Green & Crowlands,E05013980,Havering,0,0,1,1,0,3,1,0,0,1,1,0,1,0,0,1,3,1,0,2,0,0,1,0
THEFT,OTHER THEFT,Rush Green & Crowlands,E05013980,Havering,5,5,5,7,9,11,15,14,15,8,4,11,7,14,5,3,8,9,10,19,10,4,13,11
THEFT,SHOPLIFTING,Rush Green & Crowlands,E05013980,Havering,0,0,3,0,1,2,4,2,1,0,1,0,2,0,0,4,1,0,1,1,0,2,1,0
THEFT,THEFT FROM THE PERSON,Rush Green & Crowlands,E05013980,Havering,1,0,0,3,1,3,7,6,1,3,1,4,5,7,1,1,1,2,2,4,2,1,2,3
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Rush Green & Crowlands,E05013980,Havering,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Rush Green & Crowlands,E05013980,Havering,1,1,2,5,2,3,4,1,3,4,0,0,1,0,1,1,3,3,2,5,0,2,3,2
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Rush Green & Crowlands,E05013980,Havering,9,6,5,3,7,7,4,5,4,6,4,6,5,10,4,5,5,4,3,5,6,3,4,6
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Rush Green & Crowlands,E05013980,Havering,9,6,8,8,5,5,6,8,3,8,2,12,6,6,6,6,8,4,4,5,10,5,8,5
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Rush Green & Crowlands,E05013980,Havering,16,18,13,13,17,15,19,17,19,13,20,16,12,12,13,13,7,13,8,7,9,11,5,13
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Rush Green & Crowlands,E05013980,Havering,28,24,28,35,27,33,38,19,31,29,30,20,26,20,29,37,26,32,27,27,32,28,14,24
ARSON AND CRIMINAL DAMAGE,ARSON,South Hornchurch,E05013984,Havering,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,South Hornchurch,E05013984,Havering,4,6,6,1,8,8,7,3,9,6,7,6,9,1,7,6,4,5,6,4,2,2,6,0
BURGLARY,BURGLARY - RESIDENTIAL,South Hornchurch,E05013984,Havering,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,1,6,5,3,1,3,2
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,South Hornchurch,E05013984,Havering,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
BURGLARY,BURGLARY IN A DWELLING,South Hornchurch,E05013984,Havering,2,6,0,1,7,10,8,6,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,South Hornchurch,E05013984,Havering,2,1,1,3,1,2,0,3,2,0,2,0,1,3,0,0,1,4,3,4,3,1,2,1
DRUG OFFENCES,TRAFFICKING OF DRUGS,South Hornchurch,E05013984,Havering,3,0,0,0,1,4,0,2,1,0,0,0,0,1,0,0,0,2,2,4,0,0,2,1
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,South Hornchurch,E05013984,Havering,0,1,1,0,0,2,3,2,0,0,1,1,0,0,1,1,3,0,0,3,1,1,1,5
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,South Hornchurch,E05013984,Havering,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,South Hornchurch,E05013984,Havering,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,2,1,1,0,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,South Hornchurch,E05013984,Havering,1,3,4,4,5,2,2,3,1,1,5,2,0,1,0,3,1,2,1,1,2,1,0,3
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,South Hornchurch,E05013984,Havering,0,0,3,0,0,1,0,2,1,0,0,1,1,0,0,0,1,3,0,1,0,0,2,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,South Hornchurch,E05013984,Havering,0,0,0,0,0,1,2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,South Hornchurch,E05013984,Havering,4,3,4,0,0,1,1,3,1,1,2,0,0,2,0,0,1,1,0,0,1,1,1,0
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,South Hornchurch,E05013984,Havering,0,1,2,0,0,3,1,1,2,1,2,1,0,0,0,3,1,0,2,3,1,1,0,0
SEXUAL OFFENCES,RAPE,South Hornchurch,E05013984,Havering,1,2,0,0,1,0,1,0,3,0,3,2,0,0,1,3,0,1,0,0,0,0,0,0
THEFT,BICYCLE THEFT,South Hornchurch,E05013984,Havering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
THEFT,OTHER THEFT,South Hornchurch,E05013984,Havering,4,3,7,4,2,2,3,3,6,1,6,5,4,4,5,2,6,1,1,1,1,5,1,1
THEFT,SHOPLIFTING,South Hornchurch,E05013984,Havering,0,0,2,2,0,6,3,2,0,2,1,2,6,1,0,1,1,4,2,0,0,2,0,1
THEFT,THEFT FROM THE PERSON,South Hornchurch,E05013984,Havering,2,0,0,0,1,1,0,0,0,1,0,1,0,2,0,1,0,2,0,1,1,3,0,2
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,South Hornchurch,E05013984,Havering,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,South Hornchurch,E05013984,Havering,0,1,2,1,1,0,5,2,1,2,1,3,0,0,2,1,3,0,0,0,0,4,0,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,South Hornchurch,E05013984,Havering,1,5,3,4,3,3,2,1,1,4,3,2,4,5,3,3,2,5,2,4,1,1,4,3
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,South Hornchurch,E05013984,Havering,6,4,3,7,4,7,5,11,1,5,5,2,4,3,11,7,5,2,2,1,0,4,7,6
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,South Hornchurch,E05013984,Havering,5,7,0,9,2,4,3,7,5,2,2,1,4,6,3,2,2,5,3,2,7,3,3,7
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,South Hornchurch,E05013984,Havering,16,18,15,15,11,13,15,16,9,12,12,11,11,15,14,8,17,7,9,4,20,13,7,11
ARSON AND CRIMINAL DAMAGE,ARSON,Squirrels Heath,E05013985,Havering,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Squirrels Heath,E05013985,Havering,8,12,6,3,6,5,7,7,2,11,10,5,7,5,4,5,7,8,6,7,2,5,5,6
BURGLARY,BURGLARY - RESIDENTIAL,Squirrels Heath,E05013985,Havering,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,5,2,2,3,3,1,4,1,3
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,Squirrels Heath,E05013985,Havering,3,2,4,3,0,2,1,0,0,2,2,0,1,1,1,1,1,0,2,1,2,2,0,0
BURGLARY,BURGLARY IN A DWELLING,Squirrels Heath,E05013985,Havering,2,2,2,5,4,4,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,Squirrels Heath,E05013985,Havering,1,3,2,4,1,2,3,1,2,3,0,1,0,0,0,0,3,4,1,1,0,3,0,2
DRUG OFFENCES,TRAFFICKING OF DRUGS,Squirrels Heath,E05013985,Havering,2,1,2,2,1,3,1,0,0,0,0,2,0,1,0,0,0,2,2,1,2,1,2,5
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,Squirrels Heath,E05013985,Havering,4,2,1,2,3,1,2,0,2,1,0,1,1,0,0,1,0,3,1,2,3,2,1,0
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,Squirrels Heath,E05013985,Havering,0,3,2,1,1,0,2,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,Squirrels Heath,E05013985,Havering,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,1
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,Squirrels Heath,E05013985,Havering,3,9,6,8,3,3,3,9,6,1,1,5,2,5,2,2,1,0,4,3,5,3,2,3
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,Squirrels Heath,E05013985,Havering,3,0,2,0,0,1,1,1,0,0,0,1,2,0,0,1,2,0,2,0,2,1,0,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,Squirrels Heath,E05013985,Havering,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,Squirrels Heath,E05013985,Havering,2,2,0,0,1,1,1,1,1,6,1,0,0,2,5,2,2,0,1,0,0,2,1,3
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,Squirrels Heath,E05013985,Havering,0,0,2,0,2,0,0,3,0,0,1,2,2,1,3,0,1,2,1,1,2,1,1,0
SEXUAL OFFENCES,RAPE,Squirrels Heath,E05013985,Havering,0,0,1,0,0,2,2,0,1,2,0,1,0,0,0,1,0,2,2,1,1,1,0,0
THEFT,BICYCLE THEFT,Squirrels Heath,E05013985,Havering,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,3,0,0,0,1
THEFT,OTHER THEFT,Squirrels Heath,E05013985,Havering,3,6,8,8,7,6,11,5,2,2,9,4,8,4,5,5,2,3,3,8,4,6,4,5
THEFT,SHOPLIFTING,Squirrels Heath,E05013985,Havering,1,0,0,3,4,1,0,6,5,4,2,3,6,3,5,3,5,3,2,3,0,2,0,1
THEFT,THEFT FROM THE PERSON,Squirrels Heath,E05013985,Havering,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,1,2,1,3,1,2,1,0,1
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,Squirrels Heath,E05013985,Havering,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,Squirrels Heath,E05013985,Havering,3,3,1,1,1,0,6,2,4,0,3,0,3,3,2,1,0,0,1,2,0,1,1,0
VEHICLE OFFENCES,THEFT FROM A VEHICLE,Squirrels Heath,E05013985,Havering,2,6,4,4,5,7,6,10,12,5,2,5,3,13,3,6,4,2,1,5,5,4,5,5
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,Squirrels Heath,E05013985,Havering,10,6,5,12,7,5,7,2,7,8,8,10,3,4,4,6,3,3,3,8,3,5,1,8
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,Squirrels Heath,E05013985,Havering,4,5,9,3,10,7,4,6,7,6,6,6,8,10,3,1,6,8,5,2,2,4,7,6
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,Squirrels Heath,E05013985,Havering,17,16,21,12,12,16,11,22,11,21,27,15,15,17,7,21,20,12,15,14,15,14,14,13
ARSON AND CRIMINAL DAMAGE,ARSON,"St Alban's",E05013981,Havering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,"St Alban's",E05013981,Havering,3,4,1,3,5,6,6,12,5,5,6,4,6,5,2,3,4,4,3,6,0,1,4,4
BURGLARY,BURGLARY - RESIDENTIAL,"St Alban's",E05013981,Havering,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,1,0,5,2,0,1,0,1,1
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,"St Alban's",E05013981,Havering,0,3,1,1,2,1,2,1,2,3,4,5,3,4,1,3,1,4,2,2,2,1,0,2
BURGLARY,BURGLARY IN A DWELLING,"St Alban's",E05013981,Havering,0,1,5,1,1,1,1,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,"St Alban's",E05013981,Havering,7,5,4,4,3,5,1,1,2,1,5,2,6,3,1,3,2,6,4,3,2,2,3,8
DRUG OFFENCES,TRAFFICKING OF DRUGS,"St Alban's",E05013981,Havering,3,0,0,1,1,4,1,2,0,1,1,1,1,2,7,13,3,2,2,4,3,4,1,3
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,"St Alban's",E05013981,Havering,1,2,1,1,0,0,1,0,1,1,0,2,0,0,0,0,1,1,0,2,0,2,0,1
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,"St Alban's",E05013981,Havering,3,1,2,2,3,1,5,1,2,1,1,1,2,1,0,1,3,2,1,1,0,1,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,"St Alban's",E05013981,Havering,2,2,0,0,0,0,1,3,0,1,1,0,2,1,1,1,0,2,1,2,1,1,1,0
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,"St Alban's",E05013981,Havering,4,5,1,3,4,3,5,4,5,3,2,3,7,3,4,4,2,6,5,1,2,1,2,3
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,"St Alban's",E05013981,Havering,2,2,3,4,1,0,0,0,0,0,1,2,4,2,0,0,4,0,3,2,1,1,2,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,"St Alban's",E05013981,Havering,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,2,1,1,0
ROBBERY,ROBBERY OF PERSONAL PROPERTY,"St Alban's",E05013981,Havering,2,0,1,0,1,3,3,4,5,3,2,0,1,1,3,2,1,4,1,1,2,1,4,4
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,"St Alban's",E05013981,Havering,1,0,2,3,1,2,0,0,3,0,6,0,3,3,1,4,4,1,1,1,0,1,0,2
SEXUAL OFFENCES,RAPE,"St Alban's",E05013981,Havering,0,0,0,1,1,1,2,0,2,0,1,0,0,1,1,0,2,1,1,0,1,1,0,1
THEFT,BICYCLE THEFT,"St Alban's",E05013981,Havering,0,1,1,0,0,0,0,2,1,0,1,1,0,0,1,2,1,0,0,2,2,0,0,2
THEFT,OTHER THEFT,"St Alban's",E05013981,Havering,3,8,5,4,4,3,6,5,3,7,6,4,10,1,3,5,3,7,8,4,5,4,4,2
THEFT,SHOPLIFTING,"St Alban's",E05013981,Havering,9,10,3,10,8,2,13,21,4,8,7,14,2,13,7,5,3,7,4,6,5,9,7,3
THEFT,THEFT FROM THE PERSON,"St Alban's",E05013981,Havering,1,2,1,4,3,1,2,0,1,2,1,5,1,3,1,1,0,1,3,0,4,5,2,2
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,"St Alban's",E05013981,Havering,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,"St Alban's",E05013981,Havering,0,0,1,0,0,0,2,0,1,1,1,3,0,1,1,2,1,1,0,0,0,1,0,0
VEHICLE OFFENCES,THEFT FROM A VEHICLE,"St Alban's",E05013981,Havering,5,4,1,5,4,6,2,2,4,8,2,5,9,3,0,4,9,2,1,1,2,2,2,0
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,"St Alban's",E05013981,Havering,1,3,2,2,1,5,5,2,1,4,1,3,4,4,6,4,2,2,5,2,0,3,3,2
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,"St Alban's",E05013981,Havering,12,7,9,6,12,13,7,6,15,6,10,8,5,8,12,7,8,3,3,8,7,3,5,6
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,"St Alban's",E05013981,Havering,15,16,20,20,16,20,20,21,16,18,23,14,9,20,21,23,23,9,13,17,11,16,15,15
ARSON AND CRIMINAL DAMAGE,ARSON,"St Andrew's",E05013982,Havering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,"St Andrew's",E05013982,Havering,3,3,5,11,6,10,6,8,14,7,5,5,4,3,4,7,4,2,2,1,6,3,2,6
BURGLARY,BURGLARY - RESIDENTIAL,"St Andrew's",E05013982,Havering,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,3,0,2,0,4,3,0
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,"St Andrew's",E05013982,Havering,3,5,3,0,0,2,2,5,5,4,3,6,2,3,1,5,3,0,3,1,0,1,0,1
BURGLARY,BURGLARY IN A DWELLING,"St Andrew's",E05013982,Havering,0,0,2,6,8,7,2,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,"St Andrew's",E05013982,Havering,3,1,1,4,3,1,2,2,0,5,3,1,1,1,5,1,2,1,2,3,2,4,1,7
DRUG OFFENCES,TRAFFICKING OF DRUGS,"St Andrew's",E05013982,Havering,0,2,2,1,3,7,0,0,1,1,2,1,1,0,0,1,2,0,2,0,2,1,1,3
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,"St Andrew's",E05013982,Havering,3,0,1,0,0,0,1,3,0,0,0,1,2,1,0,0,1,1,1,1,0,0,1,1
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,"St Andrew's",E05013982,Havering,1,0,0,1,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,"St Andrew's",E05013982,Havering,0,1,0,0,0,1,0,2,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,"St Andrew's",E05013982,Havering,1,4,7,4,2,7,5,4,2,1,6,5,5,1,7,5,2,3,1,4,1,3,3,4
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,"St Andrew's",E05013982,Havering,0,0,1,0,0,0,1,1,1,1,1,0,2,1,1,1,2,2,0,1,0,0,1,0
ROBBERY,ROBBERY OF BUSINESS PROPERTY,"St Andrew's",E05013982,Havering,5,1,1,1,0,2,0,2,0,2,0,0,1,1,1,0,3,0,3,2,2,1,0,1
ROBBERY,ROBBERY OF PERSONAL PROPERTY,"St Andrew's",E05013982,Havering,7,5,1,2,4,1,1,1,2,0,10,3,0,1,2,1,1,0,1,1,3,4,6,0
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,"St Andrew's",E05013982,Havering,0,1,3,1,0,0,1,3,2,1,0,0,1,0,0,0,0,4,1,1,2,4,0,1
SEXUAL OFFENCES,RAPE,"St Andrew's",E05013982,Havering,1,0,4,0,0,1,1,3,2,0,0,1,0,0,0,0,1,0,2,1,1,0,3,1
THEFT,BICYCLE THEFT,"St Andrew's",E05013982,Havering,0,0,0,3,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2
THEFT,OTHER THEFT,"St Andrew's",E05013982,Havering,15,18,13,9,4,3,6,6,11,13,10,7,14,7,4,11,6,6,2,8,9,5,7,7
THEFT,SHOPLIFTING,"St Andrew's",E05013982,Havering,13,6,6,18,11,6,8,10,10,7,22,22,37,33,34,22,28,26,32,44,28,28,24,15
THEFT,THEFT FROM THE PERSON,"St Andrew's",E05013982,Havering,2,1,1,3,4,2,4,3,2,2,2,0,2,3,1,5,5,1,2,2,3,4,1,5
VEHICLE OFFENCES,AGGRAVATED VEHICLE TAKING,"St Andrew's",E05013982,Havering,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,"St Andrew's",E05013982,Havering,2,3,1,1,2,1,1,2,1,3,2,0,2,1,3,1,1,2,3,2,0,2,1,1
VEHICLE OFFENCES,THEFT FROM A VEHICLE,"St Andrew's",E05013982,Havering,4,8,7,6,14,6,7,4,2,4,7,4,8,6,4,12,5,7,7,3,4,5,8,1
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,"St Andrew's",E05013982,Havering,12,12,4,7,10,7,4,5,5,13,8,7,8,6,12,6,6,6,5,7,5,10,7,5
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,"St Andrew's",E05013982,Havering,9,8,9,12,8,11,7,6,7,6,13,8,7,8,7,7,14,7,7,11,8,9,4,10
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,"St Andrew's",E05013982,Havering,20,21,16,12,17,10,11,15,14,19,11,18,17,16,19,8,10,19,15,23,18,15,15,21
ARSON AND CRIMINAL DAMAGE,ARSON,"St Edward's",E05013983,Havering,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,3,2,1,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,"St Edward's",E05013983,Havering,5,15,11,17,10,17,11,13,10,13,13,13,15,15,14,14,26,13,19,17,7,11,12,14
BURGLARY,BURGLARY - RESIDENTIAL,"St Edward's",E05013983,Havering,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,0,5,2,6,3,4,5,1,2
BURGLARY,BURGLARY BUSINESS AND COMMUNITY,"St Edward's",E05013983,Havering,2,6,1,4,1,5,4,2,6,6,7,6,7,7,6,8,3,7,4,6,5,3,3,3
BURGLARY,BURGLARY IN A DWELLING,"St Edward's",E05013983,Havering,0,1,1,3,1,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DRUG OFFENCES,POSSESSION OF DRUGS,"St Edward's",E05013983,Havering,28,18,35,35,27,23,31,13,22,22,13,23,17,29,15,11,10,9,24,22,13,7,15,18
DRUG OFFENCES,TRAFFICKING OF DRUGS,"St Edward's",E05013983,Havering,0,3,2,0,2,3,1,0,1,2,2,0,0,1,2,1,1,0,0,3,2,2,1,2
FRAUD AND FORGERY,FRAUD AND FORGERY,"St Edward's",E05013983,Havering,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MISCELLANEOUS CRIMES AGAINST SOCIETY,MISC CRIMES AGAINST SOCIETY,"St Edward's",E05013983,Havering,4,1,2,2,2,4,2,3,3,3,1,2,0,3,1,5,4,6,0,1,2,3,7,4
POSSESSION OF WEAPONS,POSSESSION OF WEAPONS,"St Edward's",E05013983,Havering,4,3,5,2,6,2,4,4,3,3,2,4,3,1,2,1,1,1,2,2,3,2,1,0
PUBLIC ORDER OFFENCES,OTHER OFFENCES PUBLIC ORDER,"St Edward's",E05013983,Havering,4,0,2,2,0,3,0,2,2,2,2,1,2,5,3,4,0,1,3,5,1,3,3,2
PUBLIC ORDER OFFENCES,PUBLIC FEAR ALARM OR DISTRESS,"St Edward's",E05013983,Havering,11,20,21,15,20,16,24,28,9,10,15,8,6,15,22,12,12,7,16,7,14,11,6,11
PUBLIC ORDER OFFENCES,RACE OR RELIGIOUS AGG PUBLIC FEAR,"St Edward's",E05013983,Havering,1,1,4,0,7,3,10,7,8,10,4,4,9,5,4,4,5,7,12,14,0,8,7,5
ROBBERY,ROBBERY OF BUSINESS PROPERTY,"St Edward's",E05013983,Havering,1,2,0,1,2,2,2,5,2,2,1,2,2,1,0,1,1,0,3,4,1,1,0,6
ROBBERY,ROBBERY OF PERSONAL PROPERTY,"St Edward's",E05013983,Havering,4,11,10,8,6,7,9,9,15,19,16,5,3,10,6,6,4,7,4,5,6,6,12,10
SEXUAL OFFENCES,OTHER SEXUAL OFFENCES,"St Edward's",E05013983,Havering,4,3,7,7,7,7,4,11,5,9,5,7,3,4,10,10,5,10,6,4,13,7,4,8
SEXUAL OFFENCES,RAPE,"St Edward's",E05013983,Havering,5,2,2,3,1,3,5,3,2,1,1,3,3,0,1,2,4,0,1,5,2,1,1,0
THEFT,BICYCLE THEFT,"St Edward's",E05013983,Havering,1,1,4,1,1,4,2,3,2,0,0,8,5,0,2,8,2,4,2,3,2,1,0,0
THEFT,OTHER THEFT,"St Edward's",E05013983,Havering,37,36,31,29,33,28,24,26,25,24,31,19,18,22,27,25,28,26,27,25,18,21,14,13
THEFT,SHOPLIFTING,"St Edward's",E05013983,Havering,40,23,44,42,58,27,55,45,41,49,51,47,48,57,35,67,36,30,39,29,31,38,48,53
THEFT,THEFT FROM THE PERSON,"St Edward's",E05013983,Havering,20,13,20,20,16,16,10,25,19,15,18,35,24,16,18,30,6,29,20,23,22,23,25,19
VEHICLE OFFENCES,INTERFERING WITH A MOTOR VEHICLE,"St Edward's",E05013983,Havering,0,1,1,2,2,1,5,1,0,1,2,1,1,3,0,3,2,3,0,0,0,2,1,0
VEHICLE OFFENCES,THEFT FROM A VEHICLE,"St Edward's",E05013983,Havering,3,5,4,5,6,6,9,7,7,10,5,9,7,4,0,8,9,2,2,6,4,3,7,3
VEHICLE OFFENCES,THEFT OR UNAUTH TAKING OF A MOTOR VEH,"St Edward's",E05013983,Havering,4,5,8,6,5,6,5,6,2,1,1,1,4,0,3,3,6,0,4,5,4,2,5,6
VIOLENCE AGAINST THE PERSON,VIOLENCE WITH INJURY,"St Edward's",E05013983,Havering,22,37,28,26,20,24,16,36,27,33,20,18,22,21,27,23,26,10,8,9,27,11,13,17
VIOLENCE AGAINST THE PERSON,VIOLENCE WITHOUT INJURY,"St Edward's",E05013983,Havering,35,52,56,53,43,34,59,47,41,39,46,39,43,50,60,39,46,48,38,30,48,41,39,51
ARSON AND CRIMINAL DAMAGE,ARSON,Upminster,E05013986,Havering,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
ARSON AND CRIMINAL DAMAGE,CRIMINAL DAMAGE,Upminster,E05013986,Havering,1,4,6,7,6,9,11,11,2,5,10,9,3,5,4,17,6,6,3,1,4,2,5,2
BURGLARY,BURGLARY - RESIDENTIAL,Upminster,E05013986,Havering,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,6,1,3,0,3,4,3,3,2
